"code_id","orderid","itemid","nama_pengguna","produk","review","rating","waktu_transaksi"
"17198441703_1725605602_67500890",179087144273375,17198441703,a*****s,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",5,"2024-09-06 13:53:00"
"17198441703_1725705064_60272539",178721482270166,17198441703,teukuanchajopa,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",5,"2024-09-07 17:31:00"
"17198441703_1725706521_266682345",179234504241484,17198441703,oktarianto87,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",4,"2024-09-07 17:55:00"
"17198441703_1725720614_1137559909",178998866285446,17198441703,m*****_,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",5,"2024-09-07 21:50:00"
"17198441703_1725861387_426322232",179332261200483,17198441703,jnvariansmoto27,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",5,"2024-09-09 12:56:00"
"17198441703_1725869913_317352527",179406831287637,17198441703,muhammad.soleh09,As Roda Depan Probolt Mio Nouvo Fino Stainless model tutup bintang Original Heng Thailand,"",5,"2024-09-09 15:18:00"
"17785056357_1725514988_216816984",176548015229755,17785056357,j*****p,Baut Probolt 6x20 Drat 10 Stainless model 2kunci Hexagon original Heng thailand,Barang mantap sesuai dengan pesanan trimakasih banyak bossku sudah amanah barangnya mantap banget,5,"2024-09-05 12:43:00"
"17785056357_1725537092_235818961",179084932284932,17785056357,mraffanurseha,Baut Probolt 6x20 Drat 10 Stainless model 2kunci Hexagon original Heng thailand,"",5,"2024-09-05 18:51:00"
"17785056357_1725710995_408576939",179079561263877,17785056357,reksasetiyadi124,Baut Probolt 6x20 Drat 10 Stainless model 2kunci Hexagon original Heng thailand,"",4,"2024-09-07 19:09:00"
"17785056357_1725848975_786458939",179374771229954,17785056357,wildanshermansyah,Baut Probolt 6x20 Drat 10 Stainless model 2kunci Hexagon original Heng thailand,"",5,"2024-09-09 09:29:00"
"17785056357_1725880710_54751526",173086015256887,17785056357,a*****a,Baut Probolt 6x20 Drat 10 Stainless model 2kunci Hexagon original Heng thailand,"",5,"2024-09-09 18:18:00"
"18045103846_1725465238_1216627846",178477008209544,18045103846,hendrimadsuindra,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",4,"2024-09-04 22:53:00"
"18045103846_1725521920_1234374091",178776298218474,18045103846,a*****7,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",5,"2024-09-05 14:38:00"
"18045103846_1725531706_933479256",178951273285904,18045103846,bocil.penjahat,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",5,"2024-09-05 17:21:00"
"18045103846_1725547757_165318625",178958360230390,18045103846,hanzneotech,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",5,"2024-09-05 21:49:00"
"18045103846_1725627623_10758544",178875397227708,18045103846,fukhaisat,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",5,"2024-09-06 20:00:00"
"18045103846_1725730608_214524586",179219680282348,18045103846,romyoktaviano,Baut probolt  6x30 drat 10 panjang 3 cm model 2kunci/hexagon stainless original HENG thailand,"",5,"2024-09-08 00:36:00"
"18081701063_1725512655_60097015",175185420238165,18081701063,watchesfreaks,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-05 12:04:00"
"18081701063_1725547757_165318625",178958360230390,18081701063,hanzneotech,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-05 21:49:00"
"18081701063_1725676946_117457468",178970471206543,18081701063,indrabombom0909,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-07 09:42:00"
"18081701063_1725714482_142274613",179167397211920,18081701063,ragabn,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-07 20:08:00"
"18081701063_1725797630_282050636",179294024297008,18081701063,indr4yun13,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-08 19:13:00"
"18081701063_1725890928_274348752",179333359220360,18081701063,mhmmdnrhaqiqi,Baut Probolt 10x60 Drat 14 Model 2Kunci Hexagon Stainless Chrome 100% Original Heng Thailand,"",5,"2024-09-09 21:08:00"
"18181680993_1725443858_839576337",178871505247723,18181680993,juanda051,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-04 16:57:00"
"18181680993_1725449020_340315963",178812009279696,18181680993,xmarketsecond,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",4,"2024-09-04 18:23:00"
"18181680993_1725456992_476751882",178978494226990,18181680993,muhammadaris12343,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-04 20:36:00"
"18181680993_1725460549_1068002298",179006775272458,18181680993,aryawww22,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-04 21:35:00"
"18181680993_1725508602_597865382",178894644222541,18181680993,ekooweehekooweeh,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,Bagusss joss min,5,"2024-09-05 10:56:00"
"18181680993_1725536033_1136871210",178988081215585,18181680993,by8p5qj6y0,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-05 18:33:00"
"18181680993_1725543443_424309283",179126592282128,18181680993,billysandrat,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-05 20:37:00"
"18181680993_1725628684_1192591027",172854511293052,18181680993,muhammaddonny775,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",3,"2024-09-06 20:18:00"
"18181680993_1725683253_237950011",179149903215655,18181680993,putratama18,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",4,"2024-09-07 11:27:00"
"18181680993_1725691053_120255701",179229981269157,18181680993,sandykurniawan222,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-07 13:37:00"
"18181680993_1725719142_650812656",178877079235575,18181680993,aparik838,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-07 21:25:00"
"18181680993_1725724784_38214376",179200112204296,18181680993,n*****o,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-07 22:59:00"
"18181680993_1725734789_693308161",178547326266711,18181680993,anykaandy,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-08 01:46:00"
"18181680993_1725768039_114322974",179243564273117,18181680993,septianyusup1,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",4,"2024-09-08 11:00:00"
"18181680993_1725778764_1104727690",179060831272540,18181680993,masden666,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-08 13:59:00"
"18181680993_1725812233_1298981492",179170746207828,18181680993,lionlion418,Baut probolt 8x15 drat 12 model 2kunci HEXAGON stainless ori HENG THAILAND,"",5,"2024-09-08 23:17:00"
"18379659764_1725447029_896117014",178751071288200,18379659764,gamingtext,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"",5,"2024-09-04 17:50:00"
"18379659764_1725684557_1206670275",178989531266047,18379659764,alvinzaki123,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"",4,"2024-09-07 11:49:00"
"18379659764_1725801519_1297614932",177082487272306,18379659764,"5r3ruawfis",Baut titanium box filter titanium gr5 universal semua motor original vietnam,"",5,"2024-09-08 20:18:00"
"18379659764_1725878004_1278986202",179480072252628,18379659764,ayut68,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"",5,"2024-09-09 17:33:00"
"18379659764_1725896702_390234467",179217154278128,18379659764,eko_hari_yadi,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"Kegunaan:untuk pemanis motor
Konsistensi:memuaskan versi warna green
Ukuran:cocokk

Barang sudah sampe dan cukup sesuai pesanan",5,"2024-09-09 22:45:00"
"18379659764_1725899634_19182597",179575136215780,18379659764,p*****4,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"",5,"2024-09-09 23:33:00"
"18379659764_1725927819_400902103",179401284266462,18379659764,anggera13shop,Baut titanium box filter titanium gr5 universal semua motor original vietnam,"Kegunaan:mempercakep motor
Konsistensi:bagus
Ukuran:pas",5,"2024-09-10 07:23:00"
"18395336776_1725444694_612813113",178624963277930,18395336776,dzakirakmal,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-04 17:11:00"
"18395336776_1725449614_602962392",179030880299631,18395336776,cemen.you,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-04 18:33:00"
"18395336776_1725452272_887316877",178967936256959,18395336776,teguhdwiramdani,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-04 19:17:00"
"18395336776_1725452321_455006074",178985098284331,18395336776,ximny6u8es,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-04 19:18:00"
"18395336776_1725454307_533070355",178880893269750,18395336776,"127sugi",Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-04 19:51:00"
"18395336776_1725533060_822633313",172772064224012,18395336776,romeoalexander,Baut titanium gr5 Bodi Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-05 17:44:00"
"18395336776_1725535362_941061674",178952628257545,18395336776,rizky_hariyadi28,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-05 18:22:00"
"18395336776_1725545210_323256839",178939035297138,18395336776,hizkianathanael_,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"Kompatibilitas:pas buat motor honda beat
Keaslian:asli",4,"2024-09-05 21:06:00"
"18395336776_1725611863_1240228625",178948333235118,18395336776,"511rrkv3xk",Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-06 15:37:00"
"18395336776_1725625198_583334794",179142209272334,18395336776,samuelompusunggu923,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,Baut nya beda sebelah saya pesen warna ungu ada biru nya satu 🙂🙁,4,"2024-09-06 19:19:00"
"18395336776_1725676578_417828969",178986007213987,18395336776,muh.gunawann,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-07 09:36:00"
"18395336776_1725718851_1277408872",178512036285864,18395336776,puturaffisaguna,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-07 21:20:00"
"18395336776_1725789746_22872017",178987051287345,18395336776,squall_,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-08 17:02:00"
"18395336776_1725793408_917066669",178978726268197,18395336776,agungandhika248,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"Mantapp, sesuai dng pesanan",5,"2024-09-08 18:03:00"
"18395336776_1725806928_1288152924",178355608252154,18395336776,akhmadrizani7,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-08 21:48:00"
"18395336776_1725820166_537195870",179242409286080,18395336776,farel.huda53,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",4,"2024-09-09 01:29:00"
"18395336776_1725850855_1333310256",178915768224446,18395336776,panzywinata,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-09 10:00:00"
"18395336776_1725857488_267588267",179384035217247,18395336776,ajayoktafa,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-09 11:51:00"
"18395336776_1725858229_1207187187",179226800256633,18395336776,aliako647,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",4,"2024-09-09 12:03:00"
"18395336776_1725860677_257238372",179367968241661,18395336776,bambang5511,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-09 12:44:00"
"18395336776_1725876023_941061674",179486114279071,18395336776,rizky_hariyadi28,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-09 17:00:00"
"18395336776_1725896702_390234467",179217154278128,18395336776,eko_hari_yadi,Baut titanium gr5 Bodi Body Honda beat vario scoopy original titanium vietnam,"",5,"2024-09-09 22:45:00"
"18445110626_1725467660_592081688",179039195265510,18445110626,willyfirliana,Baut probolt 6x60 drat 10 panjang 6cm model 2kunci/Hexagon stainless original HENG thailand,"",5,"2024-09-04 23:34:00"
"18445110626_1725531706_933479256",178951273285904,18445110626,bocil.penjahat,Baut probolt 6x60 drat 10 panjang 6cm model 2kunci/Hexagon stainless original HENG thailand,"",5,"2024-09-05 17:21:00"
"18445110626_1725604776_611648225",179059948227920,18445110626,anjaranjar001,Baut probolt 6x60 drat 10 panjang 6cm model 2kunci/Hexagon stainless original HENG thailand,"",5,"2024-09-06 13:39:00"
"18445110626_1725709608_1264907125",179028754275542,18445110626,bambanganugerah534,Baut probolt 6x60 drat 10 panjang 6cm model 2kunci/Hexagon stainless original HENG thailand,"Kegunaan:vario
Kualitas:bagus
Keaslian:heng ori",5,"2024-09-07 18:46:00"
"18490631223_1725447369_258687963",178965396270802,18490631223,yudi_128,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-04 17:56:00"
"18490631223_1725449638_215308207",178963712291403,18490631223,rizky_permadi,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-04 18:33:00"
"18490631223_1725462987_355906404",178988251223588,18490631223,fadlan_013,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"Cocok untuk:beat karbu
Keaslian:mantapp
Desain:madepp",5,"2024-09-04 22:16:00"
"18490631223_1725534836_790214569",179075456269885,18490631223,b0je7ktpi2,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-05 18:13:00"
"18490631223_1725545386_162437708",178871464240263,18490631223,ahsanaljaja20,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-05 21:09:00"
"18490631223_1725616970_784632352",179021644280386,18490631223,x*****2,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-06 17:02:00"
"18490631223_1725617894_21978291",179180380297191,18490631223,abayspeed,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-06 17:18:00"
"18490631223_1725623276_209796545",179176894283610,18490631223,bimoadityaramadhan15,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-06 18:47:00"
"18490631223_1725632375_426322232",178996971200082,18490631223,jnvariansmoto27,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-06 21:19:00"
"18490631223_1725675080_443465605",178090017244744,18490631223,zuhrisafarudin011,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-07 09:11:00"
"18490631223_1725696070_113344872",178977774288130,18490631223,ckckcckc,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-07 15:01:00"
"18490631223_1725734206_1123891215",168148601258544,18490631223,febriputra662,Baut probolt big head 2 kunci drat 10 6x15 kepala 12 merk HENG original THAILAND,"",5,"2024-09-08 01:36:00"
"18490631223_1725745809_790214569",179263001201293,18490631223,b0je7ktpi2,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-08 04:50:00"
"18490631223_1725790117_511435755",178986325200875,18490631223,asdfghjklwisb,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-08 17:08:00"
"18490631223_1725879455_1350609326",179257924267564,18490631223,arkajuniorjunior516,Baut probolt BIGHEAD 6x15 drat 10 model 2KUNCI merk HENG original THAILAND,"",5,"2024-09-09 17:57:00"
"18682877518_1725446523_301414380",178793532297209,18682877518,sizzkaa,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"",5,"2024-09-04 17:42:00"
"18682877518_1725488483_240642008",179117253267562,18682877518,rafifathurrachman29,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"",5,"2024-09-05 05:21:00"
"18682877518_1725521068_4756168",179114944240868,18682877518,hwanto34,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"",5,"2024-09-05 14:24:00"
"18682877518_1725521745_54968496",178906505234432,18682877518,adhenovendri,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"Kegunaan:pesan tidak sesuai, yg dipesan lain yg datang lain,
Keaslian:diragu kan, kta nya PNP, tpi ga bisa dimasuk,",1,"2024-09-05 14:35:00"
"18682877518_1725547832_10953940",178219048200750,18682877518,hendrix_wiranata,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"",5,"2024-09-05 21:50:00"
"18682877518_1725674801_971197433",171306958283143,18682877518,sagariaria,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,"",5,"2024-09-07 09:06:00"
"18682877518_1725782106_790307331",179151530208045,18682877518,sohibulanwar1,As Roda Depan Probolt Mio Nouvo Fino Stainless Chrome Original Heng Thailand,Kualitas:sangat baik,5,"2024-09-08 14:55:00"
